time;ouverture;plus haut;plus bas;cloture;v
2207150679;20874.885;20909.02099;20859.527;20902.2045;0
2207150680;20897.601;20915.80049;20870.30999;20876.66;0
2207150681;20882.266;20902.49849;20867.62499;20870.22449;0
2207150682;20864.97349;20897.32099;20863.885;20892.26549;0
2207150683;20894.00849;20899.67649;20863.6;20888.188;0
2207150684;20890.77299;20894.49649;20868.07899;20877.6075;0
2207150685;20878.659;20908.52299;20878.46149;20908.52299;0
2207150686;20908.5205;20929.59949;20899.0595;20909.26;0
2207150687;20907.5015;20949.44149;20894.00949;20934.32;0
2207150688;20934.318;20951.7185;20906.3925;20918.02649;0
2207150689;20918.58449;20918.58449;20899.724;20899.724;0
2207150690;20899.64999;20936.01549;20894.89999;20927.515;0
2207150691;20930.673;20930.673;20904.58249;20904.58249;0
2207150692;20904.6505;20906.6675;20886.1145;20886.1145;0
2207150693;20882.474;20883.2195;20859.725;20878.92999;0
2207150694;20877.87;20878.26449;20853.172;20854.0585;0
2207150695;20855.80799;20869.904;20844.265;20849.16;0
2207150696;20848.566;20849.5715;20832.777;20833.0185;0
2207150697;20832.6305;20835.1805;20802.51;20817.62999;0
2207150698;20821.3825;20830.47349;20814.9675;20822.6805;0
2207150699;20822.68099;20834.2385;20816.37;20826.799;0
2207150700;20828.13949;20830.11499;20811.53;20818.75499;0
2207150701;20818.0405;20818.52499;20800.2675;20801.31349;0
2207150702;20801.83849;20809.7215;20797.80499;20805.53149;0
2207150703;20805.01149;20813.708;20799.155;20813.708;0
2207150704;20815.73499;20815.73499;20788.47949;20798.0915;0
2207150705;20796.24549;20796.24549;20782.60999;20795.05399;0
2207150706;20796.13299;20805.62999;20784.06849;20784.06849;0
2207150707;20778.49149;20780.55699;20765.266;20778.86749;0
2207150708;20780.8585;20787.7865;20764.192;20766.11399;0
2207150709;20765.66949;20783.79099;20757.44149;20774.766;0
2207150710;20774.74349;20790.24649;20772.658;20788.1615;0
2207150711;20787.12999;20796.195;20773.87499;20790.4895;0
2207150712;20793.80249;20809.642;20776.55;20799.384;0
2207150713;20798.8595;20798.8595;20764.33;20786.93949;0
2207150714;20786.94;20796.8405;20768.6855;20783.495;0
2207150715;20782.43599;20823.5215;20781.91399;20821.40949;0
2207150716;20822.374;20822.374;20795.12999;20814.941;0
2207150717;20813.07;20816.09949;20788.64999;20811.046;0
2207150718;20811.0425;20818.14;20797.67999;20816.225;0
2207150719;20815.705;20815.705;20783.855;20794.95199;0
2207150720;20806.642;20813.46999;20794.94699;20804.799;0
2207150721;20805.86499;20810.02649;20792.9875;20792.9875;0
2207150722;20793.50699;20795.34599;20772.69999;20786.49999;0
2207150723;20787.0205;20805.655;20787.0205;20798.474;0
2207150724;20799.85999;20804.62999;20783.9525;20792.445;0
2207150725;20803.535;20804.05499;20781.76149;20783.5415;0
2207150726;20783.54199;20823.53249;20771.3;20823.53249;0
2207150727;20821.96399;20828.40549;20806.48999;20806.48999;0
2207150728;20807.54649;20807.54649;20772.545;20774.211;0
2207150729;20774.212;20781.05699;20769.5595;20774.4855;0
2207150730;20774.48399;20779.226;20758.46999;20766.945;0
2207150731;20765.86399;20778.96;20764.814;20769.56949;0
2207150732;20767.925;20777.17749;20760.635;20773.35;0
2207150733;20769.745;20777.98999;20753.37499;20772.08449;0
2207150734;20769.174;20797.97199;20769.05999;20781.72849;0
2207150735;20782.76799;20795.675;20776.48499;20793.9995;0
2207150736;20792.96;20794.995;20769.68499;20780.815;0
2207150737;20778.72649;20794.4185;20768.00199;20768.00199;0
2207150738;20768.00299;20769.8075;20751.60349;20760.75499;0
2207150739;20757.28999;20769.011;20730.94;20738.24849;0
2207150740;20736.93949;20747.54099;20733.09599;20735.481;0
2207150741;20738.55599;20758.27649;20736.37499;20738.71599;0
2207150742;20740.5735;20752.73599;20737.56949;20752.73599;0
2207150743;20753.124;20762.35799;20748.6865;20760.74999;0
2207150744;20755.96;20761.27399;20741.90749;20743.1605;0
2207150745;20743.16199;20770.38849;20743.16199;20767.301;0
2207150746;20763.724;20763.724;20749.64499;20755.7015;0
2207150747;20756.7575;20775.4305;20749.57;20775.4305;0
2207150748;20775.24999;20775.4335;20763.12999;20766.08249;0
2207150749;20765.3085;20765.3085;20751.955;20757.24049;0
2207150750;20756.72199;20767.695;20753.80999;20762.20299;0
2207150751;20761.67899;20767.726;20760.64;20765.3925;0
2207150752;20759.46499;20768.39999;20753.61299;20753.61299;0
2207150753;20752.3;20752.3;20713.99549;20720.279;0
2207150754;20717.96699;20736.2015;20717.96699;20728.3435;0
2207150755;20727.8215;20737.78999;20722.96;20728.48399;0
2207150756;20727.533;20733.675;20718.17;20730.563;0
2207150757;20733.66499;20733.66499;20719.8575;20726.09299;0
2207150758;20725.57299;20726.28349;20717.89;20720.0965;0
2207150759;20720.61849;20725.25099;20716.295;20723.727;0
2207150760;20719.21049;20726.09849;20700.43399;20709.2495;0
2207150761;20709.248;20719.02399;20701.96;20710.63749;0
2207150762;20711.16;20731.831;20704.035;20727.43949;0
2207150763;20729.2155;20733.9485;20722.39699;20722.75299;0
2207150764;20722.75099;20724.386;20708.98499;20717.297;0
2207150765;20717.28799;20726.41499;20711.675;20726.4115;0
2207150766;20726.41499;20733.188;20716.175;20728.58149;0
2207150767;20728.5765;20761.3275;20726.995;20753.63949;0
2207150768;20754.2325;20770.09099;20742.27649;20770.09099;0
2207150769;20771.29099;20777.477;20753.5045;20759.2155;0
2207150770;20760.73399;20764.62599;20737.835;20751.25699;0
2207150771;20753.62699;20759.0425;20732.12;20742.5775;0
2207150772;20742.05899;20753.35549;20741.26;20752.797;0
2207150773;20751.759;20756.78249;20742.64999;20756.10999;0
2207150774;20754.01549;20760.6655;20743.97849;20743.97849;0
2207150775;20743.459;20750.14499;20734.205;20740.565;0
2207150776;20743.4135;20747.62999;20735.585;20745.67349;0
2207150777;20735.5975;20751.442;20730.27499;20749.10349;0
2207150778;20755.79199;20764.49849;20746.7545;20749.42;0
2207150779;20755.87999;20759.1115;20741.1435;20741.1435;0
2207150780;20740.23599;20741.97349;20723.86499;20728.46349;0
2207150781;20732.2555;20767.656;20730.95549;20767.656;0
2207150782;20765.01799;20765.01799;20750.11499;20754.28999;0
2207150783;20755.69249;20755.69249;20730.19;20740.7145;0
2207150784;20739.675;20740.725;20711.73999;20711.73999;0
2207150785;20709.95549;20720.6295;20695.05699;20711.25499;0
2207150786;20711.2545;20742.407;20704.85;20742.407;0
2207150787;20743.20299;20748.15849;20724.3;20744.87;0
2207150788;20747.8775;20747.8775;20737.28349;20738.655;0
2207150789;20740.12799;20740.874;20712.08999;20733.6295;0
2207150790;20734.14299;20744.73199;20729.9335;20734.445;0
2207150791;20738.56749;20751.599;20724.26;20750.0935;0
2207150792;20756.9125;20776.41899;20753.7525;20776.41899;0
2207150793;20774.248;20800.425;20771.51349;20798.84949;0
2207150794;20796.457;20824.1795;20786.49999;20813.83249;0
2207150795;20816.84399;20825.36299;20789.78999;20793.124;0
2207150796;20790.69;20793.70399;20771.925;20793.70399;0
2207150797;20793.34499;20806.70199;20749.60899;20751.01;0
2207150798;20750.332;20757.05;20729.3815;20731.384;0
2207150799;20725.86499;20731.33149;20710.49999;20723.015;0
2207150800;20724.63299;20771.2155;20713.385;20770.349;0
2207150801;20768.049;20789.69149;20765.01;20789.69149;0
2207150802;20787.551;20798.12599;20771.21;20798.12599;0
2207150803;20798.64999;20798.64999;20761.37999;20773.26449;0
2207150804;20772.833;20779.92;20766.36499;20773.1;0
2207150805;20773.62;20773.62;20740.225;20744.99999;0
2207150806;20746.188;20772.11499;20737.61499;20761.527;0
2207150807;20760.48599;20762.57699;20741.855;20762.19;0
2207150808;20762.582;20762.582;20743.438;20743.438;0
2207150809;20744.0185;20746.3615;20732.385;20739.36849;0
2207150810;20742.07299;20749.124;20726.72549;20728.388;0
2207150811;20727.44599;20737.43599;20719.925;20729.07299;0
2207150812;20731.349;20731.349;20713.91;20716.89049;0
2207150813;20715.85049;20715.85049;20703.5925;20704.4825;0
2207150814;20705.42;20709.57499;20697.12999;20709.57499;0
2207150815;20708.32599;20722.25199;20701.73;20719.60549;0
2207150816;20719.60249;20730.11849;20706.96499;20710.85699;0
2207150817;20712.09199;20712.09199;20697.7695;20699.513;0
2207150818;20698.28599;20706.76549;20690.925;20692.817;0
2207150819;20695.62999;20700.97749;20664.4305;20671.491;0
2207150820;20671.48799;20683.13549;20641.76;20673.99849;0
2207150821;20642.09499;20673.99849;20642.09499;20661.78699;0
2207150822;20661.39;20667.58149;20649.1;20665.3395;0
2207150823;20664.25499;20664.25499;20643.75799;20643.75799;0
2207150824;20643.75499;20652.1485;20634.5225;20648.34399;0
2207150825;20646.673;20647.82;20628.19;20640.58849;0
2207150826;20641.9485;20669.00799;20637.9295;20667.92449;0
2207150827;20667.92049;20675.26649;20654.795;20659.08;0
2207150828;20671.014;20683.05;20660.60999;20670.907;0
2207150829;20670.55999;20672.2565;20654.41;20665.0375;0
2207150830;20671.79849;20674.517;20655.82499;20666.528;0
2207150831;20662.906;20673.8085;20652.21999;20664.00699;0
2207150832;20653.58999;20667.6435;20639.58999;20650.5435;0
2207150833;20650.54749;20656.85699;20635.07;20645.05299;0
2207150834;20643.89499;20655.42149;20640.495;20650.51;0
2207150835;20649.36499;20651.4345;20639.58;20650.39999;0
2207150836;20647.64999;20665.91949;20642.835;20665.91949;0
2207150837;20650.65849;20651.08049;20635.155;20640.73399;0
2207150838;20638.49049;20648.6465;20628.01;20643.8575;0
2207150839;20643.856;20651.27199;20630.16;20647.36499;0
2207150840;20647.421;20656.6665;20640.91;20644.37999;0
2207150841;20644.3635;20645.4185;20632.8245;20640.2895;0
2207150842;20640.28449;20656.33749;20632.635;20647.42549;0
2207150843;20649.81099;20654.05299;20641.41799;20654.05299;0
2207150844;20649.64149;20651.84849;20639.887;20639.887;0
2207150845;20638.68949;20649.6665;20635.21999;20645.41399;0
2207150846;20646.979;20651.92149;20626.16;20636.10049;0
2207150847;20626.425;20644.69699;20626.425;20639.745;0
2207150848;20642.6805;20658.59949;20641.18499;20649.33249;0
2207150849;20648.04549;20659.50099;20646.7905;20652.3955;0
2207150850;20651.32;20652.3955;20630.93499;20638.439;0
2207150851;20637.91899;20641.17549;20627.59699;20636.25499;0
2207150852;20641.205;20667.2735;20636.32799;20664.2735;0
2207150853;20665.04549;20669.66399;20653.00949;20653.00949;0
2207150854;20646.96;20664.475;20646.96;20662.55499;0
2207150855;20662.035;20671.348;20649.785;20669.48299;0
2207150856;20667.77599;20669.27499;20655.55499;20664.8215;0
2207150857;20662.76649;20680.69599;20648.19;20669.9475;0
2207150858;20674.0915;20674.6115;20650.34499;20660.60049;0
2207150859;20662.86549;20674.22199;20658.33999;20663.07499;0
2207150860;20656.30999;20693.12899;20656.30999;20693.12899;0
2207150861;20690.731;20707.027;20684.44149;20706.96999;0
2207150862;20715.32799;20740.4865;20706.855;20724.445;0
2207150863;20722.353;20754.9485;20722.353;20744.475;0
2207150864;20745.71999;20745.71999;20723.63099;20723.76249;0
2207150865;20724.6985;20733.30999;20722.939;20727.53799;0
2207150866;20730.8;20734.91799;20723.85999;20727.296;0
2207150867;20727.80299;20727.80299;20692.08;20709.78;0
2207150868;20716.79399;20723.6965;20693.89999;20702.42349;0
2207150869;20702.42;20718.8825;20697.4355;20697.4355;0
2207150870;20690.517;20749.96149;20657.26049;20736.38549;0
2207150871;20733.437;20733.437;20647.3615;20685.78249;0
2207150872;20686.30249;20704.06449;20661.16499;20675.673;0
2207150873;20675.26149;20693.68599;20663.1135;20682.8925;0
2207150874;20680.11649;20693.992;20673.51999;20690.87049;0
2207150875;20689.1315;20705.30149;20664.065;20703.624;0
2207150876;20705.30149;20772.07299;20701.157;20767.67149;0
2207150877;20756.94549;20788.068;20756.10249;20779.854;0
2207150878;20776.03;20781.00499;20764.86199;20774.2915;0
2207150879;20775.32899;20789.44999;20762.634;20787.371;0
2207150880;20791.069;20794.927;20757.48499;20774.50199;0
2207150881;20773.98199;20773.98199;20745.2225;20750.85799;0
2207150882;20752.885;20768.28;20752.8815;20767.619;0
2207150883;20767.623;20770.24749;20754.9495;20769.1285;0
2207150884;20769.6475;20790.27499;20762.8635;20785.43499;0
2207150885;20790.26999;20798.5965;20778.94049;20798.5965;0
2207150886;20796.92649;20839.475;20796.55149;20830.04549;0
2207150887;20831.0905;20871.1455;20831.0905;20845.44249;0
2207150888;20841.8965;20869.1625;20841.8965;20862.0405;0
2207150889;20864.0765;20869.069;20842.92999;20860.372;0
2207150890;20857.60249;20857.87149;20842.12499;20855.31099;0
2207150891;20853.84849;20886.72099;20853.588;20868.06649;0
2207150892;20864.88849;20874.97199;20860.729;20860.85699;0
2207150893;20860.459;20861.93849;20810.72199;20817.01649;0
2207150894;20813.1285;20823.05499;20796.58649;20804.56849;0
2207150895;20804.0435;20813.6265;20769.334;20771.1315;0
2207150896;20765.6455;20797.105;20765.6455;20788.743;0
2207150897;20788.74349;20809.46499;20788.22349;20802.565;0
2207150898;20804.726;20830.8235;20801.55499;20830.211;0
2207150899;20830.777;20839.58049;20819.01799;20832.6245;0
2207150900;20828.10249;20844.6845;20822.19;20842.58549;0
2207150901;20842.58149;20849.264;20824.2205;20829.75099;0
2207150902;20833.35699;20848.2555;20824.15549;20842.35349;0
2207150903;20843.5005;20848.90749;20832.22199;20832.657;0
2207150904;20832.748;20840.942;20810.68949;20810.68949;0
2207150905;20810.37;20842.91299;20810.37;20842.38949;0
2207150906;20849.0185;20899.99449;20847.49849;20888.207;0
2207150907;20894.8275;20908.64499;20870.815;20882.96999;0
2207150908;20878.51049;20893.21599;20877.89;20881.74049;0
2207150909;20880.47449;20880.47449;20850.6115;20856.14799;0
2207150910;20855.01649;20865.00499;20826.3465;20826.3465;0
2207150911;20825.277;20825.603;20797.77399;20797.77399;0
2207150912;20797.7745;20808.01049;20782.89;20789.207;0
2207150913;20796.9535;20815.81249;20792.231;20804.813;0
2207150914;20805.32049;20822.658;20796.06749;20796.06749;0
2207150915;20789.16699;20789.16699;20760.4175;20760.4175;0
2207150916;20758.2545;20788.333;20758.2545;20781.618;0
2207150917;20779.72549;20790.4825;20773.55999;20780.564;0
2207150918;20778.993;20818.71699;20772.90349;20816.4005;0
2207150919;20815.8755;20818.725;20796.48049;20810.57899;0
2207150920;20809.53;20815.66199;20801.045;20810.68299;0
2207150921;20813.6975;20815.585;20794.51149;20807.855;0
2207150922;20807.856;20808.742;20783.08899;20785.82;0
2207150923;20787.0185;20792.07049;20764.31549;20791.031;0
2207150924;20792.46599;20797.32;20780.02949;20780.02949;0
2207150925;20781.07;20821.42449;20781.07;20809.50499;0
2207150926;20810.02849;20839.19349;20810.02849;20836.81249;0
2207150927;20836.8095;20852.82799;20834.21999;20843.58;0
2207150928;20840.46799;20853.121;20831.68199;20846.535;0
2207150929;20845.48899;20849.295;20827.27199;20834.9335;0
2207150930;20831.45849;20894.474;20831.45849;20870.528;0
2207150931;20866.78;20869.45949;20824.869;20825.76349;0
2207150932;20828.40099;20887.48399;20826.7145;20878.81349;0
2207150933;20879.17999;20884.6835;20854.69999;20865.259;0
2207150934;20868.7875;20887.337;20845.673;20848.066;0
2207150935;20851.18399;20882.08;20851.18399;20872.976;0
2207150936;20866.62499;20883.68199;20848.777;20853.83999;0
2207150937;20854.3635;20862.76349;20822.6615;20827.94349;0
2207150938;20823.014;20827.75199;20786.8085;20786.8085;0
2207150939;20786.21249;20795.4545;20750.2685;20753.5975;0
2207150940;20756.85049;20757.6075;20718.52299;20746.477;0
2207150941;20748.27849;20753.4355;20726.4005;20726.4005;0
2207150942;20733.3935;20755.43849;20725.64049;20755.43849;0
2207150943;20757.03049;20769.16299;20752.653;20767.10249;0
2207150944;20759.23399;20772.76899;20742.244;20760.515;0
2207150945;20761.03899;20772.332;20730.11099;20730.11099;0
2207150946;20724.41299;20737.10349;20715.747;20730.263;0
2207150947;20730.783;20746.19149;20728.88649;20733.94999;0
2207150948;20739.88349;20765.13299;20738.08449;20764.979;0
2207150949;20768.7525;20768.7525;20752.01999;20762.226;0
2207150950;20760.87499;20763.8745;20735.0225;20737.122;0
2207150951;20736.40649;20738.887;20720.69549;20722.5595;0
2207150952;20722.55799;20727.3765;20706.2675;20710.5075;0
2207150953;20710.51249;20719.7145;20692.0595;20702.52399;0
2207150954;20696.7925;20715.3975;20691.73499;20707.8775;0
2207150955;20706.8085;20753.695;20701.39599;20748.78899;0
2207150956;20748.02599;20751.13349;20732.7045;20740.24749;0
2207150957;20740.45399;20746.723;20740.45399;20742.37499;0
2207150958;20744.7015;20773.743;20733.33049;20773.743;0
2207150959;20769.84099;20771.97349;20755.07499;20765.98499;0
2207150960;20755.656;20855.25399;20755.656;20855.25399;0
2207150961;20847.49649;20847.49649;20815.06549;20828.97549;0
2207150962;20830.5555;20830.5555;20750.5185;20760.942;0
2207150963;20759.4365;20771.29399;20748.00849;20753.09699;0
2207150964;20751.636;20780.05999;20749.63549;20780.05999;0
2207150965;20779.462;20793.0535;20767.94899;20767.94899;0
2207150966;20774.017;20778.30599;20730.72099;20742.02399;0
2207150967;20743.41599;20758.90099;20737.0965;20753.8265;0
2207150968;20756.5195;20773.26899;20751.6805;20755.62599;0
2207150969;20758.314;20791.40349;20754.084;20791.11199;0
2207150970;20791.6315;20792.6265;20761.9645;20777.017;0
2207150971;20778.224;20809.92999;20778.224;20809.92999;0
2207150972;20803.52599;20823.00499;20803.52599;20811.3995;0
2207150973;20810.209;20813.10149;20788.9695;20795.11649;0
2207150974;20793.7345;20809.26;20787.40449;20787.40449;0
2207150975;20789.392;20803.48599;20783.0765;20784.5055;0
2207150976;20786.938;20809.32799;20786.7025;20808.3465;0
2207150977;20806.905;20828.25099;20797.73049;20822.85;0
2207150978;20820.225;20825.963;20812.99049;20812.99049;0
2207150979;20811.5605;20830.55399;20801.16299;20803.017;0
2207150980;20805.12049;20805.908;20777.141;20781.4115;0
2207150981;20781.41499;20782.567;20738.35999;20748.9665;0
2207150982;20749.79449;20764.54099;20736.77499;20756.3;0
2207150983;20753.85999;20788.25499;20753.85999;20777.1495;0
2207150984;20776.6295;20797.295;20776.6295;20785.335;0
2207150985;20784.91;20829.47549;20784.91;20798.4345;0
2207150986;20798.477;20813.1125;20784.3395;20788.88099;0
2207150987;20788.67449;20792.13949;20775.13849;20790.12499;0
2207150988;20792.21349;20813.4725;20792.21349;20796.2875;0
2207150989;20800.95949;20836.063;20800.70949;20823.264;0
2207150990;20817.5895;20832.207;20799.0225;20810.2195;0
2207150991;20811.74149;20813.4345;20786.30899;20790.207;0
2207150992;20791.59099;20799.852;20787.5005;20793.83449;0
